time,j,i,current_speed,current_dir,w,salt,FineSed,tss,NO3,DIP,DIN,PH,TN,TP,wave_dir,weekly_Coral_IN_up,CS_bleach,erdepflux_total,MA_N_pr,MA_N_gr,Turbidity,Oxygen,temp,NH4,longitude,latitude
2021-01-03,0,49,0.08142487,198.04333,3.0509327e-05,35.214462,1e-12,0.00047618736,1.211336,0.0021040284,1.9960572,8.003837,46.38765,3.6565416,109.85226,2.7777778e-16,2.7777778e-16,4.583464e-08,2.777789e-16,7.073056e-11,0.14216106,6513.056,31.163599,0.7847213,145.62815,-15.232786
2021-01-03,0,50,0.083174445,197.34554,3.0672192e-05,35.202744,1e-12,0.0004429707,1.2264596,0.0021321091,2.0115414,8.004545,46.332184,3.6487834,110.06283,2.7777778e-16,2.7777778e-16,5.9309726e-09,2.777789e-16,7.100658e-11,0.14186132,6519.207,31.19867,0.7850818,145.636021,-15.228356
2021-01-03,0,51,0.08532102,194.7058,3.0936764e-05,35.190346,1e-12,0.000409964,1.2528595,0.0021736554,2.036996,8.005389,46.268818,3.639162,110.27819,2.7777778e-16,2.7777778e-16,4.2304227e-09,2.7777887e-16,7.052441e-11,0.14146785,6527.072,31.186066,0.7841366,145.643894,-15.223926
2021-01-03,0,52,0.08801534,188.4647,3.113286e-05,35.177143,1e-12,0.0003771777,1.2885722,0.0022212227,2.075783,8.0061865,46.21361,3.6290247,110.49823,2.7777778e-16,2.7777778e-16,-3.0267884e-08,2.777789e-16,7.103256e-11,0.14108858,6535.3804,31.170464,0.7872109,145.651766,-15.219497
2021-01-03,0,53,0.09258059,288.32312,3.1186704e-05,35.15984,1e-12,0.00034460178,1.3265866,0.0022699975,2.1347382,8.006937,46.187656,3.6199198,110.72305,2.7777778e-16,2.7777778e-16,-1.4414883e-08,2.777789e-16,7.058426e-11,0.14074871,6542.4487,31.156809,0.8081519,145.65964,-15.215068
2021-01-03,0,54,0.10203964,262.05637,3.1156174e-05,35.137264,1e-12,0.00032466726,1.362902,0.0023119797,2.203966,8.007712,46.18245,3.6119843,110.95269,2.7777778e-16,2.7777778e-16,-4.971643e-08,2.7777887e-16,6.953177e-11,0.1404443,6548.473,31.140656,0.841064,145.667516,-15.21064
2021-01-03,0,55,0.11161969,254.39192,3.1138206e-05,35.12029,1e-12,0.0003142024,1.392828,0.0023489185,2.241009,8.0084305,46.13861,3.6034298,111.187126,2.7777778e-16,2.7777778e-16,2.1737497e-08,2.7777887e-16,6.96696e-11,0.14020823,6558.2075,31.126482,0.84818083,145.675394,-15.206213
2021-01-03,0,56,0.11990356,248.3866,3.1277163e-05,35.104637,1e-12,0.00030449565,1.4160117,0.0023825702,2.2734458,8.009261,46.096375,3.5956528,111.42629,2.7777778e-16,2.7777778e-16,2.3401968e-08,2.7777892e-16,7.2392786e-11,0.1400192,6568.889,31.112467,0.8574343,145.683272,-15.201787
2021-01-03,0,57,0.12918006,243.04811,3.1384392e-05,35.089706,1e-12,0.00029554582,1.4317707,0.0024222918,2.2949617,8.010146,46.052227,3.5890229,111.92184,2.7777778e-16,2.7777778e-16,4.195634e-08,2.7777887e-16,7.063095e-11,0.13986558,6580.4536,31.052149,0.8631908,145.691151,-15.197361
2021-01-03,0,58,0.14020593,238.1383,3.141949e-05,35.077,1e-12,0.00028735393,1.4421717,0.0024894613,2.3031769,8.01113,45.997066,3.58297,112.6016,2.7777778e-16,2.7777778e-16,6.8148246e-08,2.7777884e-16,6.770055e-11,0.13970971,6595.0444,31.022089,0.8610053,145.699031,-15.192935
2021-01-03,0,59,0.15134515,233.21574,3.1288135e-05,35.065723,6.6666665e-13,0.0002702895,1.4482979,0.00260761,2.2375581,8.019056,45.8765,3.577958,113.70258,2.7777778e-16,2.7777778e-16,-7.8710745e-09,2.777789e-16,7.1338956e-11,0.13952382,6609.565,31.018263,0.864826,145.706914,-15.18851
2021-01-03,0,60,0.15977222,226.84814,3.134218e-05,35.05328,6.6666665e-13,0.00023527215,1.4630424,0.0027645167,2.2650836,8.019251,45.835358,3.5714686,114.81484,2.7777778e-16,2.7777778e-16,-1.8395367e-08,2.7777887e-16,6.9778926e-11,0.13916,6619.3257,31.009918,0.89657,145.714799,-15.184086
2021-01-03,0,61,0.16208625,219.86334,3.1385698e-05,35.040073,6.6666665e-13,0.00020071697,1.4591851,0.0029339527,2.2848184,8.01966,45.775513,3.5636775,115.87784,2.7777778e-16,2.7777778e-16,6.6412504e-08,2.7777892e-16,7.107887e-11,0.13878824,6628.303,31.018316,0.9651082,145.722686,-15.179662
2021-01-03,0,62,0.16704975,211.70036,3.1282056e-05,35.02906,6.6666665e-13,0.00016663515,1.4322687,0.0030908242,2.256279,8.020378,45.64916,3.5533545,116.89126,2.7777778e-16,2.7777778e-16,4.934901e-08,2.7777884e-16,6.8100914e-11,0.13853288,6639.817,31.02105,1.0206763,145.730572,-15.175238
2021-01-03,0,63,0.17895584,198.1345,2.9044597e-05,35.019527,6.6666665e-13,0.00013301319,1.4034337,0.0031917582,2.231125,8.020476,45.5444,3.5444756,117.85549,2.7777778e-16,2.7777778e-16,-5.3868985e-09,2.8825643e-13,0.018317154,0.13835734,6646.799,31.017694,0.953845,145.738461,-15.170814
2021-01-03,0,64,0.17238338,187.02934,2.9077642e-05,35.01074,6.6666665e-13,0.000101603066,1.3771406,0.0032405648,2.2108414,8.020236,45.46614,3.5377178,118.77047,2.7777778e-16,2.7777778e-16,6.010772e-10,2.7777778e-16,2.7777778e-16,0.1382417,6650.5605,31.001364,0.96520513,145.746353,-15.166391
2021-01-03,0,65,0.15508915,177.219,2.9267592e-05,35.00264,6.6666665e-13,8.2956256e-05,1.3361539,0.0032581436,2.1796083,8.019907,45.377884,3.5307646,119.63608,2.7777778e-16,2.7777778e-16,-9.0315755e-09,2.7777778e-16,2.7777778e-16,0.13816802,6652.285,30.980139,0.98226833,145.754247,-15.161969
2021-01-03,0,66,0.13822632,168.02312,2.9379074e-05,34.995403,6.6666665e-13,6.407732e-05,1.2709932,0.003258777,2.1216326,8.019428,45.23595,3.5200546,120.45237,2.7777778e-16,2.7777778e-16,-4.979458e-09,2.7777778e-16,2.7777778e-16,0.13810302,6652.17,30.953056,1.0018878,145.762143,-15.157547
